mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
9	8	113/4	1.0	0	0	4/4	2	1		ii%7		e	v		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
9	8	117/4	1.0	1/4	1/4	4/4	2	1		V6		e	v		V6	V		6					M	1	1	5, 2, 1		1	5
9	8	121/4	1.0	1/2	1/2	4/4	2	1		ii%65		e	v		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
9	8	125/4	1.0	3/4	3/4	4/4	2	1		#viio		e	v		#viio	#vii	o						o	1	1	5, 2, -1		5	5
10	9	129/4	1.0	0	0	4/4	2	1		#viio2		e	v		#viio2	#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
10	9	133/4	1.0	1/4	1/4	4/4	2	1		#viio		e	v		#viio	#vii	o						o	1	1	5, 2, -1		5	5
10	9	137/4	1.0	1/2	1/2	4/4	2	1		V[#viio7		e	v	V	#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
10	9	141/4	1.0	3/4	3/4	4/4	2	1		i		e	v	V	i	i							m	1	1	0, -3, 1		0	0
11	10	145/4	0.5	0	0	4/4	2	1		ii%65/V		e	v	V	ii%65/V	ii	%	65		V			%7	1	1	0, -3, 1, 3		3	0
11	10	147/4	0.5	1/8	1/8	4/4	2	1		viio6/V		e	v	V	viio6/V	vii	o	6		V			o	1	1	3, 0, 6		6	3
11	10	149/4	0.5	1/4	1/4	4/4	2	1		viio(2)/V		e	v	V	viio(2)/V	vii	o		2	V			o	1	1	1, 3, 0		6	1
11	10	151/4	0.5	3/8	3/8	4/4	2	1		viio/V		e	v	V	viio/V	vii	o			V			o	1	1	6, 3, 0		6	6
11	10	153/4	1.0	1/2	1/2	4/4	2	1		V]|HC}{		e	v	V	V	V					HC	}{	M	1	1	1, 5, 2		1	1
11	10	157/4	1.0	3/4	3/4	4/4	2	1		i	i6	e	v		i	i							m	1	1	0, -3, 1		0	0
12	11	161/4	0.5	0	0	4/4	2	1		iv65		e	v		iv65	iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
12	11	163/4	0.5	1/8	1/8	4/4	2	1		ii%65		e	v		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
12	11	165/4	1.0	1/4	1/4	4/4	2	1		#viio(2)		e	v		#viio(2)	#vii	o		2				o	1	1	0, 2, -1		5	0
12	11	169/4	0.5	1/2	1/2	4/4	2	1		V65		e	v		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
12	11	171/4	0.25	5/8	5/8	4/4	2	1		i		e	v		i	i							m	1	1	0, -3, 1		0	0
12	11	43	0.25	11/16	11/16	4/4	2	1		iv(9)		e	v		iv(9)	iv			9				m	1	1	-1, -4, 0	1	-1	-1
12	11	173/4	1.0	3/4	3/4	4/4	2	1		V		e	v		V	V							M	1	1	1, 5, 2		1	1
13	12			0	0	4/4	2	1	1	i[V/iv|PAC}		e	v	i	V/iv	V				iv	PAC	}	M	1	1	0, 4, 1		0	0
13	12			1/4	1/4	4/4	2	1	1	iv		e	v	i	iv	iv							m	1	1	-1, -4, 0		-1	-1
13	12			1/2	1/2	4/4	2	1	1	iio64		e	v	i	iio64	ii	o	64					o	1	1	-4, 2, -1		2	-4
13	12			5/8	5/8	4/4	2	1	1	#viio64		e	v	i	#viio64	#vii	o	64					o	1	1	-1, 5, 2		5	-1
13	12			3/4	3/4	4/4	2	1	1	I		e	v	i	I	I							M	1	1	0, 4, 1		0	0
13	12			13/16	13/16	4/4	2	1	1	V7/iv]		e	v	i	V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
14	12	177/4	1.0	0	0	4/4	2	1	2	i[V/iv|PAC}		e	v	i	V/iv	V				iv	PAC	}	M	1	1	0, 4, 1		0	0
14	12	181/4	1.0	1/4	1/4	4/4	2	1	2	iv		e	v	i	iv	iv							m	1	1	-1, -4, 0		-1	-1
14	12	185/4	0.5	1/2	1/2	4/4	2	1	2	iio64		e	v	i	iio64	ii	o	64					o	1	1	-4, 2, -1		2	-4
14	12	187/4	0.5	5/8	5/8	4/4	2	1	2	#viio64		e	v	i	#viio64	#vii	o	64					o	1	1	-1, 5, 2		5	-1
14	12	189/4	0.75	3/4	3/4	4/4	2	1	2	I]		e	v	i	I	I							M	1	1	0, 4, 1		0	0
15	12	48	2.25	0	15/16	4/4	2	1		i.V{		e	i		V	V						{	M	1	1	1, 5, 2		1	1
16	13	201/4	1.0	1/2	1/2	4/4	2	1		#viio		e	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
16	13	205/4	1.0	3/4	3/4	4/4	2	1		V7		e	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
17	14	209/4	2.0	0	0	4/4	2	1		i		e	i		i	i							m	1	1	0, -3, 1		0	0
17	14	217/4	1.0	1/2	1/2	4/4	2	1		iv.V7		e	iv		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
17	14	221/4	1.0	3/4	3/4	4/4	2	1		V43		e	iv		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
18	15	225/4	0.5	0	0	4/4	2	1		i6		e	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
18	15	227/4	0.5	1/8	1/8	4/4	2	1		i		e	iv		i	i							m	1	1	0, -3, 1		0	0
18	15	229/4	0.5	1/4	1/4	4/4	2	1		#vi%7		e	iv		#vi%7	#vi	%	7					%7	1	1	3, 0, -3, 1		3	3
18	15	231/4	0.5	3/8	3/8	4/4	2	1		V65/iv		e	iv		V65/iv	V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
18	15	233/4	0.75	1/2	1/2	4/4	2	1		VI		e	iv		VI	VI							M	1	1	-4, 0, -3		-4	-4
18	15	59	0.25	11/16	11/16	4/4	2	1		#viio7/iv		e	iv		#viio7/iv	#vii	o	7		iv			o7	1	1	4, 1, -2, -5		4	4
18	15	237/4	0.5	3/4	3/4	4/4	2	1		VI6/iv		e	iv		VI6/iv	VI		6		iv			M	1	1	-1, -4, -5		-5	-1
18	15	239/4	0.5	7/8	7/8	4/4	2	1		V64/iv		e	iv		V64/iv	V		64		iv			M	1	1	1, 0, 4		0	1
19	16	241/4	0.75	0	0	4/4	2	1		V2		e	iv		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
19	16	61	0.25	3/16	3/16	4/4	2	1		V7		e	iv		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
19	16	245/4	0.5	1/4	1/4	4/4	2	1		IV65		e	iv		IV65	IV		65					Mm7	1	1	3, 0, -3, -1		-1	3
19	16	247/4	0.5	3/8	3/8	4/4	2	1		V65		e	iv		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
19	16	249/4	0.5	1/2	1/2	4/4	2	1		i		e	iv		i	i							m	1	1	0, -3, 1		0	0
19	16	251/4	0.5	5/8	5/8	4/4	2	1		iv		e	iv		iv	iv							m	1	1	-1, -4, 0		-1	-1
19	16	253/4	0.5	3/4	3/4	4/4	2	1		V(64)		e	iv		V(64)	V			64				M	1	1	1, 0, -3		1	1
19	16	255/4	0.5	7/8	7/8	4/4	2	1		V		e	iv		V	V							M	1	1	1, 5, 2		1	1
20	17	257/4	1.0	0	0	4/4	2	1		i|PAC}{		e	iv		i	i					PAC	}{	m	1	1	0, -3, 1		0	0
20	17	261/4	1.0	1/4	1/4	4/4	2	1		V/IV		e	iv		V/IV	V				IV			M	1	1	0, 4, 1		0	0
20	17	265/4	1.0	1/2	1/2	4/4	2	1		V65/IV		e	iv		V65/IV	V		65		IV			Mm7	1	1	4, 1, -2, 0		0	4
20	17	269/4	1.0	3/4	3/4	4/4	2	1		V7/IV		e	iv		V7/IV	V		7		IV			Mm7	1	1	0, 4, 1, -2		0	0
21	18	273/4	2.0	0	0	4/4	2	1		IV		e	iv		IV	IV							M	1	1	-1, 3, 0		-1	-1
21	18	281/4	1.0	1/2	1/2	4/4	2	1		viio/VII		e	iv		viio/VII	vii	o			VII			o	1	1	3, 0, -3		3	3
21	18	285/4	1.0	3/4	3/4	4/4	2	1		V7/VII		e	iv		V7/VII	V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1
22	19	289/4	1.0	0	0	4/4	2	1		VII		e	iv		VII	VII							M	1	1	-2, 2, -1		-2	-2
22	19	293/4	1.0	1/4	1/4	4/4	2	1		i.i		e	i		i	i							m	1	1	0, -3, 1		0	0
22	19	297/4	1.5	1/2	1/2	4/4	2	1		iio6		e	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
22	19	303/4	0.5	7/8	7/8	4/4	2	1		i		e	i		i	i							m	1	1	0, -3, 1		0	0
23	20	305/4	1.0	0	0	4/4	2	1		V}{		e	i		V	V						}{	M	1	1	1, 5, 2		1	1
23	20	309/4	1.0	1/4	1/4	4/4	2	1		V2		e	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
23	20	313/4	1.0	1/2	1/2	4/4	2	1		ii%7		e	i		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
23	20	317/4	1.0	3/4	3/4	4/4	2	1		#viio6		e	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
24	21	321/4	1.0	0	0	4/4	2	1		#viio7		e	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
24	21	325/4	1.0	1/4	1/4	4/4	2	1		#viio6		e	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
24	21	329/4	1.0	1/2	1/2	4/4	2	1		V2		e	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
24	21	333/4	1.0	3/4	3/4	4/4	2	1		i6	i	e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
25	22	337/4	0.5	0	0	4/4	2	1		ii%7/V		e	i		ii%7/V	ii	%	7		V			%7	1	1	3, 0, -3, 1		3	3
25	22	339/4	0.5	1/8	1/8	4/4	2	1		viio/V		e	i		viio/V	vii	o			V			o	1	1	6, 3, 0		6	6
25	22	341/4	1.0	1/4	1/4	4/4	2	1		ii%2		e	i		ii%2	ii	%	2					%7	1	1	0, 2, -1, -4		2	0
25	22	345/4	0.5	1/2	1/2	4/4	2	1		V65		e	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
25	22	347/4	0.5	5/8	5/8	4/4	2	1		V7		e	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
25	22	349/4	1.0	3/4	3/4	4/4	2	1		i		e	i		i	i							m	1	1	0, -3, 1		0	0
26	23	353/4	1.0	0	0	4/4	2	1		iv		e	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
26	23	357/4	1.0	1/4	1/4	4/4	2	1		V		e	i		V	V							M	1	1	1, 5, 2		1	1
26	23	361/4	0.5	1/2	1/2	4/4	2	1		i		e	i		i	i							m	1	1	0, -3, 1		0	0
26	23	363/4	0.5	5/8	5/8	4/4	2	1		iv7		e	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
26	23	365/4	1.0	3/4	3/4	4/4	2	1		V		e	i		V	V							M	1	1	1, 5, 2		1	1
27	24	369/4	1.0	0	0	4/4	2	1		i[V/iv|PAC}		e	i	i	V/iv	V				iv	PAC	}	M	1	1	0, 4, 1		0	0
27	24	373/4	1.0	1/4	1/4	4/4	2	1		iv		e	i	i	iv	iv							m	1	1	-1, -4, 0		-1	-1
27	24	377/4	0.5	1/2	1/2	4/4	2	1		iio64		e	i	i	iio64	ii	o	64					o	1	1	-4, 2, -1		2	-4
27	24	379/4	0.5	5/8	5/8	4/4	2	1		#viio64		e	i	i	#viio64	#vii	o	64					o	1	1	-1, 5, 2		5	-1
27	24	381/4	0.75	3/4	3/4	4/4	2	1		I]		e	i	i	I	I							M	1	1	0, 4, 1		0	0
