mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
15	13	1/2	1/2	4/4	2	1	#viio64/iv				g	i		#viio64/iv	#vii	o	64		iv			o	1	1	-1, 5, 2		5	-1	1	2	0.3333333333333333	0.0625	0.1875	0.25
15	13	5/8	5/8	4/4	2	1	iv6				g	i		iv6	iv		6					m	1	1	-3, 1, 0		0	-3	0	4	0.0	0.0	0.5	0.0
15	13	3/4	3/4	4/4	2	1	ii65/iv				g	i		ii65/iv	ii		65		iv			mm7	1	1	-1, 3, 0, 2		2	-1	1	2	0.3333333333333333	0.0625	0.1875	0.25
15	13	7/8	7/8	4/4	2	1	V7/iv				g	i		V7/iv	V		7		iv			Mm7	1	1	1, 5, 2, -1		1	1	0	4	0.0	0.0	0.375	0.0
16	14	0	0	4/4	2	1	i/iv|IAC}{				g	i		i/iv	i				iv	IAC	}{	m	1	1	0, -3, 1		0	0	3	11	0.21428571428571427	0.1875	0.9375	0.16666666666666666
16	14	1/2	1/2	4/4	2	1	viio/VII				g	i		viio/VII	vii	o			VII			o	1	1	4, 1, -2		4	4	1	3	0.25	0.0625	0.1875	0.25
16	14	5/8	5/8	4/4	2	1	V(64)/VII				g	i		V(64)/VII	V			64	VII			M	1	1	0, -1, 3		0	0	0	4	0.0	0.0	0.25	0.0
16	14	3/4	3/4	4/4	2	1	ii/VII				g	i		ii/VII	ii				VII			m	1	1	1, -2, 2		1	1	2	2	0.5	0.125	0.125	0.5
16	14	7/8	7/8	4/4	2	1	V2/VII				g	i		V2/VII	V		2		VII			Mm7	1	1	-2, 0, 4, 1		0	-2	0	4	0.0	0.0	0.25	0.0
17	15	0	0	4/4	2	1	VII6				g	i		VII6	VII		6					M	1	1	3, 0, -1		-1	3	1	2	0.3333333333333333	0.0625	0.25	0.2
17	15	1/8	1/8	4/4	2	1	V7/III				g	i		V7/III	V		7		III			Mm7	1	1	-1, 3, 0, -3		-1	-1	0	2	0.0	0.0	0.1875	0.0
17	15	1/4	1/4	4/4	2	1	I/III				g	i		I/III	I				III			M	1	1	-2, 2, -1		-2	-2	1	2	0.3333333333333333	0.0625	0.1875	0.25
17	15	3/8	3/8	4/4	2	1	I6/III				g	i		I6/III	I		6		III			M	1	1	2, -1, -2		-2	2	1	2	0.3333333333333333	0.0625	0.1875	0.25
17	15	1/2	1/2	4/4	2	1	IV/III				g	i		IV/III	IV				III			M	1	1	-3, 1, -2		-3	-3	1	5	0.16666666666666666	0.0625	0.4375	0.125
17	15	3/4	3/4	4/4	2	1	ii6/III				g	i		ii6/III	ii		6		III			m	1	1	-3, 1, 0		0	-3	1	2	0.3333333333333333	0.0625	0.1875	0.25
17	15	7/8	7/8	4/4	2	1	ii/III				g	i		ii/III	ii				III			m	1	1	0, -3, 1		0	0	0	3	0.0	0.0	0.25	0.0
18	16	0	0	4/4	2	1	V/III				g	i		V/III	V				III			M	1	1	-1, 3, 0		-1	-1	1	3	0.25	0.0625	0.1875	0.25
18	16	1/8	1/8	4/4	2	1	V6/III				g	i		V6/III	V		6		III			M	1	1	3, 0, -1		-1	3	1	3	0.25	0.0625	0.1875	0.25
18	16	1/4	1/4	4/4	2	1	V2/III				g	i		V2/III	V		2		III			Mm7	1	1	-3, -1, 3, 0		-1	-3	1	5	0.16666666666666666	0.0625	0.4375	0.125
18	16	1/2	1/2	4/4	2	1	I6/III				g	i		I6/III	I		6		III			M	1	1	2, -1, -2		-2	2	2	2	0.5	0.125	0.125	0.5
18	16	5/8	5/8	4/4	2	1	I/III				g	i		I/III	I				III			M	1	1	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.125	0.0
18	16	11/16	11/16	4/4	2	1	ii6/III				g	i		ii6/III	ii		6		III			m	1	1	-3, 1, 0		0	-3	0	2	0.0	0.0	0.125	0.0
18	16	3/4	3/4	4/4	2	1	V/III				g	i		V/III	V				III			M	1	1	-1, 3, 0		-1	-1	1	4	0.2	0.0625	0.6875	0.08333333333333333
19	17	0	0	4/4	2	1	I/III|PAC}{				g	i		I/III	I				III	PAC	}{	M	1	1	-2, 2, -1		-2	-2	0	5	0.0	0.0	0.5	0.0
19	17	1/4	1/4	4/4	2	1	i				g	i		i	i							m	1	1	1, -2, 2		1	1	0	4	0.0	0.0	0.25	0.0
19	17	3/8	3/8	4/4	2	1	i6				g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	2	2	0.5	0.125	0.125	0.5
19	17	1/2	1/2	4/4	2	1	iv				g	i		iv	iv							m	1	1	0, -3, 1		0	0	2	2	0.5	0.125	0.125	0.5
19	17	5/8	5/8	4/4	2	1	V43				g	i		V43	V		43					Mm7	1	1	3, 0, 2, 6		2	3	0	3	0.0	0.0	0.25	0.0
19	17	3/4	3/4	4/4	2	1	#viio				g	i		#viio	#vii	o						o	1	1	6, 3, 0		6	6	1	3	0.25	0.0625	0.1875	0.25
19	17	7/8	7/8	4/4	2	1	i				g	i		i	i							m	1	1	1, -2, 2		1	1	2	2	0.5	0.125	0.125	0.5
20	18	0	0	4/4	2	1	V				g	i		V	V							M	1	1	2, 6, 3		2	2	0	7	0.0	0.0	0.625	0.0
20	18	5/16	5/16	4/4	2	1	viio64/V				g	i		viio64/V	vii	o	64		V			o	1	1	1, 7, 4		7	1	0	2	0.0	0.0	0.125	0.0
20	18	3/8	3/8	4/4	2	1	V6				g	i		V6	V		6					M	1	1	6, 3, 2		2	6	2	2	0.5	0.125	0.125	0.5
20	18	1/2	1/2	4/4	2	1	#viio64				g	i		#viio64	#vii	o	64					o	1	1	0, 6, 3		6	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
20	18	5/8	5/8	4/4	2	1	i6				g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	0	4	0.0	0.0	0.5	0.0
20	18	3/4	3/4	4/4	2	1	ii%65				g	i		ii%65	ii	%	65					%7	1	1	0, -3, 1, 3		3	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
20	18	7/8	7/8	4/4	2	1	V7				g	i		V7	V		7					Mm7	1	1	2, 6, 3, 0		2	2	0	4	0.0	0.0	0.375	0.0
21	19	0	0	4/4	2	1	i|IAC}{				g	i		i	i					IAC	}{	m	1	1	1, -2, 2		1	1	3	10	0.23076923076923078	0.1875	0.6875	0.21428571428571427
21	19	3/8	3/8	4/4	2	1	VI				g	i		VI	VI							M	1	1	-3, 1, -2		-3	-3	2	2	0.5	0.125	0.125	0.5
21	19	1/2	1/2	4/4	2	1	V6/VI				g	i		V6/VI	V		6		VI			M	1	1	2, -1, -2		-2	2	2	4	0.3333333333333333	0.125	0.375	0.25
21	19	3/4	3/4	4/4	2	1	V7/VI				g	i		V7/VI	V		7		VI			Mm7	1	1	-2, 2, -1, -4		-2	-2	1	5	0.16666666666666666	0.0625	0.4375	0.125
22	20	0	0	4/4	2	1	VI				g	i		VI	VI							M	1	1	-3, 1, -2		-3	-3	2	3	0.4	0.125	0.8125	0.13333333333333333
22	20	1/4	1/4	4/4	2	1	iv6				g	i		iv6	iv		6					m	1	1	-3, 1, 0		0	-3	1	2	0.3333333333333333	0.0625	0.3125	0.16666666666666666
22	20	3/8	3/8	4/4	2	1	VI				g	i		VI	VI							M	1	1	-3, 1, -2		-3	-3	0	2	0.0	0.0	0.125	0.0
22	20	1/2	1/2	4/4	2	1	V2/III				g	i		V2/III	V		2		III			Mm7	1	1	-3, -1, 3, 0		-1	-3	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
22	20	3/4	3/4	4/4	2	1	iio/iv				g	i		iio/iv	ii	o			iv			o	1	1	2, -1, -4		2	2	2	3	0.4	0.125	0.375	0.25
22	20	7/8	7/8	4/4	2	1	ii%43/iv	0	-9	/	g	i		ii%43/iv	ii	%	43		iv			%7	1	1	-4, 0, 2, -1		2	-4	0	4	0.0	0.0	0.25	0.0
23	21	0	0	4/4	2	1	V2(b9)/iv				g	i		V2(b9)/iv	V		2	b9	iv			Mm7	1	1	-1, 1, 5, 2	-11	1	-1	2	3	0.4	0.125	0.375	0.25
23	21	1/8	1/8	4/4	2	1	V64/iv				g	i		V64/iv	V		64		iv			M	1	1	2, 1, 5		1	2	1	2	0.3333333333333333	0.0625	0.1875	0.25
23	21	1/4	1/4	4/4	2	1	iv				g	i		iv	iv							m	1	1	0, -3, 1		0	0	1	3	0.25	0.0625	0.5	0.1111111111111111
23	21	3/8	3/8	4/4	2	1	iv64				g	i		iv64	iv		64					m	1	1	1, 0, -3		0	1	0	3	0.0	0.0	0.1875	0.0
23	21	1/2	1/2	4/4	2	1	#viio7				g	i		#viio7	#vii	o	7					o7	1	1	6, 3, 0, -3		6	6	1	3	0.25	0.0625	0.3125	0.16666666666666666
23	21	5/8	5/8	4/4	2	1	i				g	i		i	i							m	1	1	1, -2, 2		1	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
23	21	3/4	3/4	4/4	2	1	iio6				g	i		iio6	ii	o	6					o	1	1	0, -3, 3		3	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
23	21	7/8	7/8	4/4	2	1	ii%7				g	i		ii%7	ii	%	7					%7	1	1	3, 0, -3, 1		3	3	0	3	0.0	0.0	0.25	0.0
24	22	0	0	4/4	2	1	V|HC}{				g	i		V	V					HC	}{	M	1	1	2, 6, 3		2	2	4	7	0.36363636363636365	0.25	0.6875	0.26666666666666666
24	22	1/2	1/2	4/4	2	1	i6				g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	3	5	0.375	0.1875	0.3125	0.375
24	22	3/4	3/4	4/4	2	1	#viio6				g	i		#viio6	#vii	o	6					o	1	1	3, 0, 6		6	3	2	2	0.5	0.125	0.25	0.3333333333333333
24	22	7/8	7/8	4/4	2	1	#viio				g	i		#viio	#vii	o						o	1	1	6, 3, 0		6	6	0	2	0.0	0.0	0.125	0.0
24	22	15/16	15/16	4/4	2	1	IV6				g	i		IV6	IV		6					M	1	1	4, 1, 0		0	4	0	3	0.0	0.0	0.1875	0.0
25	23	0	0	4/4	2	1	#viio				g	i		#viio	#vii	o						o	1	1	6, 3, 0		6	6	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
25	23	1/4	1/4	4/4	2	1	V				g	i		V	V							M	1	1	2, 6, 3		2	2	2	3	0.4	0.125	0.25	0.3333333333333333
25	23	1/2	1/2	4/4	2	1	i6				g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	1	3	0.25	0.0625	0.4375	0.125
25	23	5/8	5/8	4/4	2	1	iv7				g	i		iv7	iv		7					mm7	1	1	0, -3, 1, -2		0	0	0	3	0.0	0.0	0.25	0.0
25	23	3/4	3/4	4/4	2	1	V				g	i		V	V							M	1	1	2, 6, 3		2	2	1	4	0.2	0.0625	0.6875	0.08333333333333333
26	24	0	0	4/4	2	1	i|PAC}				g	i		i	i					PAC	}	m	1	1	1, -2, 2		1	1	2	3	0.4	0.125	0.8125	0.13333333333333333
26	24	1/4	1/4	4/4	2	1	iv				g	i		iv	iv							m	1	1	0, -3, 1		0	0	1	2	0.3333333333333333	0.0625	0.3125	0.16666666666666666
26	24	3/8	3/8	4/4	2	1	#viio7(+2)				g	i		#viio7(+2)	#vii	o	7	+2				o7	1	1	6, 3, 0, -3	1	6	6	0	2	0.0	0.0	0.1875	0.0
26	24	1/2	1/2	4/4	2	1	i\\				g	i		i	i						\\	m	1	1	1, -2, 2		1	1	1	7	0.125	0.0625	1.75	0.034482758620689655
